# TWA 27b JWST emission spectrum
# NIRSpec (twa27b.txt): 3% assumed errors; errors not retrieved
# MIRI MRS (twa27-b_MIRI_MRS_bin100.txt): errors from data; offset_group MIRI is a free parameter
# Flux converted from Jy to erg/s/cm^2/cm (Flambda)
# lam_um  dlam_um  flux  flux_sigma  response_mode  offset_group
4.791066e+00  1.233000e-04  2.585497e-10  7.756490e-12  boxcar  NIRSpec
4.791312e+00  1.232750e-04  2.579324e-10  7.737971e-12  boxcar  NIRSpec
4.791559e+00  1.232750e-04  2.572567e-10  7.717701e-12  boxcar  NIRSpec
4.791805e+00  1.233000e-04  2.561542e-10  7.684627e-12  boxcar  NIRSpec
4.792052e+00  1.233000e-04  2.540906e-10  7.622717e-12  boxcar  NIRSpec
4.792299e+00  1.233000e-04  2.504880e-10  7.514641e-12  boxcar  NIRSpec
4.792545e+00  1.233000e-04  2.459689e-10  7.379066e-12  boxcar  NIRSpec
4.792792e+00  1.233000e-04  2.419214e-10  7.257642e-12  boxcar  NIRSpec
4.793038e+00  1.233000e-04  2.395821e-10  7.187463e-12  boxcar  NIRSpec
4.793285e+00  1.233000e-04  2.395000e-10  7.185001e-12  boxcar  NIRSpec
4.793532e+00  1.233000e-04  2.420985e-10  7.262956e-12  boxcar  NIRSpec
4.793778e+00  1.233000e-04  2.473008e-10  7.419023e-12  boxcar  NIRSpec
4.794025e+00  1.233000e-04  2.526078e-10  7.578235e-12  boxcar  NIRSpec
4.794271e+00  1.233000e-04  2.553948e-10  7.661843e-12  boxcar  NIRSpec
4.794518e+00  1.232750e-04  2.550621e-10  7.651864e-12  boxcar  NIRSpec
4.794764e+00  1.232750e-04  2.532669e-10  7.598008e-12  boxcar  NIRSpec
4.795011e+00  1.233000e-04  2.515082e-10  7.545247e-12  boxcar  NIRSpec
4.795258e+00  1.233000e-04  2.501575e-10  7.504724e-12  boxcar  NIRSpec
4.795504e+00  1.233000e-04  2.494179e-10  7.482536e-12  boxcar  NIRSpec
4.795751e+00  1.233000e-04  2.495253e-10  7.485759e-12  boxcar  NIRSpec
4.795997e+00  1.233000e-04  2.496812e-10  7.490436e-12  boxcar  NIRSpec
4.796244e+00  1.233000e-04  2.488221e-10  7.464663e-12  boxcar  NIRSpec
4.796491e+00  1.233000e-04  2.471513e-10  7.414539e-12  boxcar  NIRSpec
4.796737e+00  1.233000e-04  2.471245e-10  7.413734e-12  boxcar  NIRSpec
4.796984e+00  1.233000e-04  2.513555e-10  7.540664e-12  boxcar  NIRSpec
4.797230e+00  1.233000e-04  2.581366e-10  7.744098e-12  boxcar  NIRSpec
4.797477e+00  1.233000e-04  2.642046e-10  7.926138e-12  boxcar  NIRSpec
4.797724e+00  1.233000e-04  2.665815e-10  7.997445e-12  boxcar  NIRSpec
4.797970e+00  1.232750e-04  2.667739e-10  8.003218e-12  boxcar  NIRSpec
4.798217e+00  1.232750e-04  2.663560e-10  7.990680e-12  boxcar  NIRSpec
4.798463e+00  1.233000e-04  2.665610e-10  7.996831e-12  boxcar  NIRSpec
4.798710e+00  1.233000e-04  2.675357e-10  8.026072e-12  boxcar  NIRSpec
4.798957e+00  1.233000e-04  2.698993e-10  8.096980e-12  boxcar  NIRSpec
4.799203e+00  1.233000e-04  2.727649e-10  8.182947e-12  boxcar  NIRSpec
4.799450e+00  1.233000e-04  2.744251e-10  8.232752e-12  boxcar  NIRSpec
4.799696e+00  1.233000e-04  2.730804e-10  8.192412e-12  boxcar  NIRSpec
4.799943e+00  1.233000e-04  2.703536e-10  8.110607e-12  boxcar  NIRSpec
4.800190e+00  1.233000e-04  2.682383e-10  8.047148e-12  boxcar  NIRSpec
4.800436e+00  1.233000e-04  2.681202e-10  8.043605e-12  boxcar  NIRSpec
4.800683e+00  1.233000e-04  2.687324e-10  8.061971e-12  boxcar  NIRSpec
4.800929e+00  1.233000e-04  2.690337e-10  8.071012e-12  boxcar  NIRSpec
4.801176e+00  1.233000e-04  2.684502e-10  8.053507e-12  boxcar  NIRSpec
4.801423e+00  1.232750e-04  2.669001e-10  8.007003e-12  boxcar  NIRSpec
4.801669e+00  1.232750e-04  2.641191e-10  7.923574e-12  boxcar  NIRSpec
4.801916e+00  1.233000e-04  2.607025e-10  7.821074e-12  boxcar  NIRSpec
4.802162e+00  1.233000e-04  2.574871e-10  7.724612e-12  boxcar  NIRSpec
4.802409e+00  1.233000e-04  2.551918e-10  7.655753e-12  boxcar  NIRSpec
4.802655e+00  1.233000e-04  2.530565e-10  7.591696e-12  boxcar  NIRSpec
4.802902e+00  1.233000e-04  2.501933e-10  7.505799e-12  boxcar  NIRSpec
4.803149e+00  1.233000e-04  2.467923e-10  7.403768e-12  boxcar  NIRSpec
4.803395e+00  1.233000e-04  2.446602e-10  7.339807e-12  boxcar  NIRSpec
4.803642e+00  1.233000e-04  2.457544e-10  7.372633e-12  boxcar  NIRSpec
4.803888e+00  1.233000e-04  2.485329e-10  7.455988e-12  boxcar  NIRSpec
4.804135e+00  1.233000e-04  2.504070e-10  7.512211e-12  boxcar  NIRSpec
4.804382e+00  1.233000e-04  2.491069e-10  7.473207e-12  boxcar  NIRSpec
4.804628e+00  1.232750e-04  2.467677e-10  7.403031e-12  boxcar  NIRSpec
4.804875e+00  1.232750e-04  2.455609e-10  7.366828e-12  boxcar  NIRSpec
4.805121e+00  1.233000e-04  2.468288e-10  7.404865e-12  boxcar  NIRSpec
4.805368e+00  1.233000e-04  2.498303e-10  7.494908e-12  boxcar  NIRSpec
4.805614e+00  1.233000e-04  2.540539e-10  7.621618e-12  boxcar  NIRSpec
4.805861e+00  1.233000e-04  2.589467e-10  7.768400e-12  boxcar  NIRSpec
4.806108e+00  1.233000e-04  2.639151e-10  7.917453e-12  boxcar  NIRSpec
4.806354e+00  1.233000e-04  2.682963e-10  8.048889e-12  boxcar  NIRSpec
4.806601e+00  1.233000e-04  2.715270e-10  8.145811e-12  boxcar  NIRSpec
4.806847e+00  1.233000e-04  2.731696e-10  8.195088e-12  boxcar  NIRSpec
4.807094e+00  1.233000e-04  2.729558e-10  8.188674e-12  boxcar  NIRSpec
4.807341e+00  1.233000e-04  2.707877e-10  8.123631e-12  boxcar  NIRSpec
4.807587e+00  1.233000e-04  2.663861e-10  7.991582e-12  boxcar  NIRSpec
4.807834e+00  1.233000e-04  2.611388e-10  7.834164e-12  boxcar  NIRSpec
4.808080e+00  1.232750e-04  2.575836e-10  7.727507e-12  boxcar  NIRSpec
4.808327e+00  1.232750e-04  2.583445e-10  7.750335e-12  boxcar  NIRSpec
4.808574e+00  1.233000e-04  2.617922e-10  7.853766e-12  boxcar  NIRSpec
4.808820e+00  1.233000e-04  2.655201e-10  7.965604e-12  boxcar  NIRSpec
4.809067e+00  1.233000e-04  2.675100e-10  8.025299e-12  boxcar  NIRSpec
4.809313e+00  1.233000e-04  2.685699e-10  8.057097e-12  boxcar  NIRSpec
4.809560e+00  1.233000e-04  2.693814e-10  8.081442e-12  boxcar  NIRSpec
4.809807e+00  1.233000e-04  2.699604e-10  8.098812e-12  boxcar  NIRSpec
4.810053e+00  1.233000e-04  2.694535e-10  8.083606e-12  boxcar  NIRSpec
4.810300e+00  1.233000e-04  2.671344e-10  8.014033e-12  boxcar  NIRSpec
4.810546e+00  1.233000e-04  2.637825e-10  7.913475e-12  boxcar  NIRSpec
4.810793e+00  1.233000e-04  2.605520e-10  7.816559e-12  boxcar  NIRSpec
4.811040e+00  1.233000e-04  2.584169e-10  7.752506e-12  boxcar  NIRSpec
4.811286e+00  1.232750e-04  2.577458e-10  7.732373e-12  boxcar  NIRSpec
4.811533e+00  1.232750e-04  2.590307e-10  7.770920e-12  boxcar  NIRSpec
4.811779e+00  1.233000e-04  2.617629e-10  7.852888e-12  boxcar  NIRSpec
4.812026e+00  1.233000e-04  2.635742e-10  7.907227e-12  boxcar  NIRSpec
4.812272e+00  1.233000e-04  2.619459e-10  7.858378e-12  boxcar  NIRSpec
4.812519e+00  1.233000e-04  2.574987e-10  7.724960e-12  boxcar  NIRSpec
4.812766e+00  1.233000e-04  2.522215e-10  7.566644e-12  boxcar  NIRSpec
4.813012e+00  1.233000e-04  2.480952e-10  7.442857e-12  boxcar  NIRSpec
4.813259e+00  1.233000e-04  2.445535e-10  7.336605e-12  boxcar  NIRSpec
4.813505e+00  1.233000e-04  2.409120e-10  7.227361e-12  boxcar  NIRSpec
4.813752e+00  1.233000e-04  2.371324e-10  7.113972e-12  boxcar  NIRSpec
4.813999e+00  1.233000e-04  2.352459e-10  7.057376e-12  boxcar  NIRSpec
4.814245e+00  1.233000e-04  2.371107e-10  7.113321e-12  boxcar  NIRSpec
4.814492e+00  1.233000e-04  2.424418e-10  7.273255e-12  boxcar  NIRSpec
4.814738e+00  1.232750e-04  2.495126e-10  7.485379e-12  boxcar  NIRSpec
4.814985e+00  1.232750e-04  2.567696e-10  7.703088e-12  boxcar  NIRSpec
4.815232e+00  1.233000e-04  2.627988e-10  7.883963e-12  boxcar  NIRSpec
4.815478e+00  1.233000e-04  2.662048e-10  7.986144e-12  boxcar  NIRSpec
4.815725e+00  1.233000e-04  2.661721e-10  7.985163e-12  boxcar  NIRSpec
4.815971e+00  1.233000e-04  2.643321e-10  7.929963e-12  boxcar  NIRSpec
4.816218e+00  1.233000e-04  2.622622e-10  7.867865e-12  boxcar  NIRSpec
4.816465e+00  1.233000e-04  2.611022e-10  7.833066e-12  boxcar  NIRSpec
4.816711e+00  1.233000e-04  2.613727e-10  7.841180e-12  boxcar  NIRSpec
4.816958e+00  1.233000e-04  2.639410e-10  7.918231e-12  boxcar  NIRSpec
4.817204e+00  1.233000e-04  2.672123e-10  8.016370e-12  boxcar  NIRSpec
4.817451e+00  1.233000e-04  2.690005e-10  8.070014e-12  boxcar  NIRSpec
4.817698e+00  1.233000e-04  2.674946e-10  8.024838e-12  boxcar  NIRSpec
4.817944e+00  1.233000e-04  2.649406e-10  7.948218e-12  boxcar  NIRSpec
4.818191e+00  1.232750e-04  2.636153e-10  7.908460e-12  boxcar  NIRSpec
4.818437e+00  1.232750e-04  2.643925e-10  7.931774e-12  boxcar  NIRSpec
4.818684e+00  1.233000e-04  2.656381e-10  7.969142e-12  boxcar  NIRSpec
4.818930e+00  1.233000e-04  2.659394e-10  7.978183e-12  boxcar  NIRSpec
4.819177e+00  1.233000e-04  2.654466e-10  7.963398e-12  boxcar  NIRSpec
4.819424e+00  1.233000e-04  2.648181e-10  7.944543e-12  boxcar  NIRSpec
4.819670e+00  1.233000e-04  2.645336e-10  7.936009e-12  boxcar  NIRSpec
4.819917e+00  1.233000e-04  2.649456e-10  7.948368e-12  boxcar  NIRSpec
4.820163e+00  1.233000e-04  2.665381e-10  7.996144e-12  boxcar  NIRSpec
4.820410e+00  1.233000e-04  2.691135e-10  8.073405e-12  boxcar  NIRSpec
4.820657e+00  1.233000e-04  2.706872e-10  8.120617e-12  boxcar  NIRSpec
4.820903e+00  1.233000e-04  2.690413e-10  8.071238e-12  boxcar  NIRSpec
4.821150e+00  1.233000e-04  2.649895e-10  7.949685e-12  boxcar  NIRSpec
4.821396e+00  1.232750e-04  2.610096e-10  7.830289e-12  boxcar  NIRSpec
4.821643e+00  1.232750e-04  2.595805e-10  7.787416e-12  boxcar  NIRSpec
4.821890e+00  1.233000e-04  2.589985e-10  7.769955e-12  boxcar  NIRSpec
4.822136e+00  1.233000e-04  2.572174e-10  7.716523e-12  boxcar  NIRSpec
4.822383e+00  1.233000e-04  2.529293e-10  7.587878e-12  boxcar  NIRSpec
4.822629e+00  1.233000e-04  2.477333e-10  7.432000e-12  boxcar  NIRSpec
4.822876e+00  1.233000e-04  2.429396e-10  7.288188e-12  boxcar  NIRSpec
4.823123e+00  1.233000e-04  2.394762e-10  7.184286e-12  boxcar  NIRSpec
4.823369e+00  1.233000e-04  2.378226e-10  7.134678e-12  boxcar  NIRSpec
4.823616e+00  1.233000e-04  2.385853e-10  7.157559e-12  boxcar  NIRSpec
4.823862e+00  1.233000e-04  2.412102e-10  7.236306e-12  boxcar  NIRSpec
4.824109e+00  1.233000e-04  2.448117e-10  7.344351e-12  boxcar  NIRSpec
4.824356e+00  1.233000e-04  2.485463e-10  7.456388e-12  boxcar  NIRSpec
4.824602e+00  1.233000e-04  2.525346e-10  7.576038e-12  boxcar  NIRSpec
4.824849e+00  1.232750e-04  2.569238e-10  7.707713e-12  boxcar  NIRSpec
4.825095e+00  1.232750e-04  2.613779e-10  7.841336e-12  boxcar  NIRSpec
4.825342e+00  1.233000e-04  2.648719e-10  7.946158e-12  boxcar  NIRSpec
4.825589e+00  1.233000e-04  2.663010e-10  7.989029e-12  boxcar  NIRSpec
4.825835e+00  1.233000e-04  2.665491e-10  7.996473e-12  boxcar  NIRSpec
4.826082e+00  1.233000e-04  2.671025e-10  8.013075e-12  boxcar  NIRSpec
4.826328e+00  1.233000e-04  2.693150e-10  8.079449e-12  boxcar  NIRSpec
4.826575e+00  1.233000e-04  2.715677e-10  8.147032e-12  boxcar  NIRSpec
4.826822e+00  1.233000e-04  2.721521e-10  8.164564e-12  boxcar  NIRSpec
4.827068e+00  1.233000e-04  2.704145e-10  8.112434e-12  boxcar  NIRSpec
4.827315e+00  1.233000e-04  2.680578e-10  8.041735e-12  boxcar  NIRSpec
4.827561e+00  1.233000e-04  2.667134e-10  8.001403e-12  boxcar  NIRSpec
4.827808e+00  1.233000e-04  2.662624e-10  7.987871e-12  boxcar  NIRSpec
4.828055e+00  1.232750e-04  2.657588e-10  7.972763e-12  boxcar  NIRSpec
4.828301e+00  1.232750e-04  2.643174e-10  7.929523e-12  boxcar  NIRSpec
4.828548e+00  1.233000e-04  2.628367e-10  7.885102e-12  boxcar  NIRSpec
4.828794e+00  1.233000e-04  2.623099e-10  7.869296e-12  boxcar  NIRSpec
4.829041e+00  1.233000e-04  2.632473e-10  7.897419e-12  boxcar  NIRSpec
4.829287e+00  1.233000e-04  2.645498e-10  7.936495e-12  boxcar  NIRSpec
4.829534e+00  1.233000e-04  2.651000e-10  7.952999e-12  boxcar  NIRSpec
4.829781e+00  1.233000e-04  2.648383e-10  7.945150e-12  boxcar  NIRSpec
4.830027e+00  1.233000e-04  2.645230e-10  7.935691e-12  boxcar  NIRSpec
4.830274e+00  1.233000e-04  2.649728e-10  7.949183e-12  boxcar  NIRSpec
4.830520e+00  1.233000e-04  2.650829e-10  7.952488e-12  boxcar  NIRSpec
4.830767e+00  1.233000e-04  2.635168e-10  7.905504e-12  boxcar  NIRSpec
4.831014e+00  1.233000e-04  2.594334e-10  7.783001e-12  boxcar  NIRSpec
4.831260e+00  1.233000e-04  2.546966e-10  7.640899e-12  boxcar  NIRSpec
4.831507e+00  1.232750e-04  2.510564e-10  7.531691e-12  boxcar  NIRSpec
4.831753e+00  1.232750e-04  2.492256e-10  7.476767e-12  boxcar  NIRSpec
4.832000e+00  1.233000e-04  2.485771e-10  7.457314e-12  boxcar  NIRSpec
4.832247e+00  1.233000e-04  2.489012e-10  7.467037e-12  boxcar  NIRSpec
4.832493e+00  1.233000e-04  2.487959e-10  7.463876e-12  boxcar  NIRSpec
4.832740e+00  1.233000e-04  2.465786e-10  7.397359e-12  boxcar  NIRSpec
4.832986e+00  1.233000e-04  2.408923e-10  7.226769e-12  boxcar  NIRSpec
4.833233e+00  1.233000e-04  2.351502e-10  7.054507e-12  boxcar  NIRSpec
4.833480e+00  1.233000e-04  2.328385e-10  6.985154e-12  boxcar  NIRSpec
4.833726e+00  1.233000e-04  2.355059e-10  7.065178e-12  boxcar  NIRSpec
4.833973e+00  1.233000e-04  2.410244e-10  7.230732e-12  boxcar  NIRSpec
4.834219e+00  1.233000e-04  2.477158e-10  7.431475e-12  boxcar  NIRSpec
4.834466e+00  1.233000e-04  2.539731e-10  7.619194e-12  boxcar  NIRSpec
4.834713e+00  1.233000e-04  2.582757e-10  7.748272e-12  boxcar  NIRSpec
4.834959e+00  1.232750e-04  2.590853e-10  7.772559e-12  boxcar  NIRSpec
4.835206e+00  1.232750e-04  2.577197e-10  7.731592e-12  boxcar  NIRSpec
4.835452e+00  1.233000e-04  2.557957e-10  7.673870e-12  boxcar  NIRSpec
4.835699e+00  1.233000e-04  2.545357e-10  7.636071e-12  boxcar  NIRSpec
4.835945e+00  1.233000e-04  2.536939e-10  7.610817e-12  boxcar  NIRSpec
4.836192e+00  1.233000e-04  2.532959e-10  7.598878e-12  boxcar  NIRSpec
4.836439e+00  1.233000e-04  2.531306e-10  7.593919e-12  boxcar  NIRSpec
4.836685e+00  1.233000e-04  2.528390e-10  7.585171e-12  boxcar  NIRSpec
4.836932e+00  1.233000e-04  2.519513e-10  7.558538e-12  boxcar  NIRSpec
4.837178e+00  1.233000e-04  2.510339e-10  7.531017e-12  boxcar  NIRSpec
4.837425e+00  1.233000e-04  2.507641e-10  7.522924e-12  boxcar  NIRSpec
4.837672e+00  1.233000e-04  2.515849e-10  7.547548e-12  boxcar  NIRSpec
4.837918e+00  1.233000e-04  2.528648e-10  7.585944e-12  boxcar  NIRSpec
4.838165e+00  1.232750e-04  2.540384e-10  7.621153e-12  boxcar  NIRSpec
4.838411e+00  1.232750e-04  2.548157e-10  7.644470e-12  boxcar  NIRSpec
4.838658e+00  1.233000e-04  2.552147e-10  7.656440e-12  boxcar  NIRSpec
4.838904e+00  1.233000e-04  2.550522e-10  7.651565e-12  boxcar  NIRSpec
4.839151e+00  1.233000e-04  2.548918e-10  7.646753e-12  boxcar  NIRSpec
4.839398e+00  1.233000e-04  2.554950e-10  7.664849e-12  boxcar  NIRSpec
4.839644e+00  1.233000e-04  2.574242e-10  7.722727e-12  boxcar  NIRSpec
4.839891e+00  1.233000e-04  2.583261e-10  7.749784e-12  boxcar  NIRSpec
4.840137e+00  1.233000e-04  2.557427e-10  7.672280e-12  boxcar  NIRSpec
4.840384e+00  1.233000e-04  2.494771e-10  7.484312e-12  boxcar  NIRSpec
4.840631e+00  1.233000e-04  2.428732e-10  7.286195e-12  boxcar  NIRSpec
4.840877e+00  1.233000e-04  2.390324e-10  7.170973e-12  boxcar  NIRSpec
4.841124e+00  1.233000e-04  2.382604e-10  7.147812e-12  boxcar  NIRSpec
4.841371e+00  1.233000e-04  2.398311e-10  7.194933e-12  boxcar  NIRSpec
4.841617e+00  1.232750e-04  2.430731e-10  7.292193e-12  boxcar  NIRSpec
4.841864e+00  1.232750e-04  2.464628e-10  7.393883e-12  boxcar  NIRSpec
4.842110e+00  1.233000e-04  2.482960e-10  7.448880e-12  boxcar  NIRSpec
4.842357e+00  1.233000e-04  2.476221e-10  7.428663e-12  boxcar  NIRSpec
4.842603e+00  1.233000e-04  2.453699e-10  7.361096e-12  boxcar  NIRSpec
4.842850e+00  1.233000e-04  2.423814e-10  7.271442e-12  boxcar  NIRSpec
4.843097e+00  1.233000e-04  2.393994e-10  7.181983e-12  boxcar  NIRSpec
4.843343e+00  1.233000e-04  2.370834e-10  7.112503e-12  boxcar  NIRSpec
4.843590e+00  1.233000e-04  2.360763e-10  7.082290e-12  boxcar  NIRSpec
4.843836e+00  1.233000e-04  2.367502e-10  7.102506e-12  boxcar  NIRSpec
4.844083e+00  1.233000e-04  2.394180e-10  7.182539e-12  boxcar  NIRSpec
4.844330e+00  1.233000e-04  2.439662e-10  7.318986e-12  boxcar  NIRSpec
4.844576e+00  1.233000e-04  2.487512e-10  7.462536e-12  boxcar  NIRSpec
4.844823e+00  1.232750e-04  2.518685e-10  7.556056e-12  boxcar  NIRSpec
4.845069e+00  1.232750e-04  2.534309e-10  7.602927e-12  boxcar  NIRSpec
4.845316e+00  1.233000e-04  2.553033e-10  7.659100e-12  boxcar  NIRSpec
4.845562e+00  1.233000e-04  2.594855e-10  7.784565e-12  boxcar  NIRSpec
4.845809e+00  1.233000e-04  2.640122e-10  7.920365e-12  boxcar  NIRSpec
4.846056e+00  1.233000e-04  2.663106e-10  7.989319e-12  boxcar  NIRSpec
4.846302e+00  1.233000e-04  2.644720e-10  7.934159e-12  boxcar  NIRSpec
4.846549e+00  1.233000e-04  2.610275e-10  7.830825e-12  boxcar  NIRSpec
4.846795e+00  1.233000e-04  2.584578e-10  7.753735e-12  boxcar  NIRSpec
4.847042e+00  1.233000e-04  2.577967e-10  7.733901e-12  boxcar  NIRSpec
4.847289e+00  1.233000e-04  2.579855e-10  7.739564e-12  boxcar  NIRSpec
4.847535e+00  1.233000e-04  2.581237e-10  7.743710e-12  boxcar  NIRSpec
4.847782e+00  1.233000e-04  2.583839e-10  7.751518e-12  boxcar  NIRSpec
4.848028e+00  1.233000e-04  2.591841e-10  7.775523e-12  boxcar  NIRSpec
4.848275e+00  1.232750e-04  2.608049e-10  7.824148e-12  boxcar  NIRSpec
4.848522e+00  1.232750e-04  2.620715e-10  7.862144e-12  boxcar  NIRSpec
4.848768e+00  1.233000e-04  2.618052e-10  7.854156e-12  boxcar  NIRSpec
4.849015e+00  1.233000e-04  2.596002e-10  7.788005e-12  boxcar  NIRSpec
4.849261e+00  1.233000e-04  2.566163e-10  7.698490e-12  boxcar  NIRSpec
4.849508e+00  1.233000e-04  2.538955e-10  7.616864e-12  boxcar  NIRSpec
4.849755e+00  1.233000e-04  2.520349e-10  7.561048e-12  boxcar  NIRSpec
4.850001e+00  1.233000e-04  2.513750e-10  7.541249e-12  boxcar  NIRSpec
4.850248e+00  1.233000e-04  2.522402e-10  7.567206e-12  boxcar  NIRSpec
4.850494e+00  1.233000e-04  2.543579e-10  7.630736e-12  boxcar  NIRSpec
4.850741e+00  1.233000e-04  2.573314e-10  7.719943e-12  boxcar  NIRSpec
4.850988e+00  1.233000e-04  2.607036e-10  7.821107e-12  boxcar  NIRSpec
4.851234e+00  1.233000e-04  2.640135e-10  7.920404e-12  boxcar  NIRSpec
4.851481e+00  1.233000e-04  2.666620e-10  7.999860e-12  boxcar  NIRSpec
4.851727e+00  1.232750e-04  2.685258e-10  8.055775e-12  boxcar  NIRSpec
4.851974e+00  1.232750e-04  2.698495e-10  8.095484e-12  boxcar  NIRSpec
4.852220e+00  1.233000e-04  2.710960e-10  8.132881e-12  boxcar  NIRSpec
4.852467e+00  1.233000e-04  2.709268e-10  8.127803e-12  boxcar  NIRSpec
4.852714e+00  1.233000e-04  2.678118e-10  8.034355e-12  boxcar  NIRSpec
4.852960e+00  1.233000e-04  2.609050e-10  7.827150e-12  boxcar  NIRSpec
4.853207e+00  1.233000e-04  2.530724e-10  7.592172e-12  boxcar  NIRSpec
4.853453e+00  1.233000e-04  2.472097e-10  7.416290e-12  boxcar  NIRSpec
4.853700e+00  1.233000e-04  2.442979e-10  7.328938e-12  boxcar  NIRSpec
4.853947e+00  1.233000e-04  2.430220e-10  7.290661e-12  boxcar  NIRSpec
4.854193e+00  1.233000e-04  2.421958e-10  7.265873e-12  boxcar  NIRSpec
4.854440e+00  1.233000e-04  2.419071e-10  7.257212e-12  boxcar  NIRSpec
4.854686e+00  1.233000e-04  2.424617e-10  7.273850e-12  boxcar  NIRSpec
4.854933e+00  1.232750e-04  2.440067e-10  7.320202e-12  boxcar  NIRSpec
4.855180e+00  1.232750e-04  2.458589e-10  7.375767e-12  boxcar  NIRSpec
4.855426e+00  1.233000e-04  2.473854e-10  7.421561e-12  boxcar  NIRSpec
4.855673e+00  1.233000e-04  2.482755e-10  7.448265e-12  boxcar  NIRSpec
4.855919e+00  1.233000e-04  2.487641e-10  7.462922e-12  boxcar  NIRSpec
4.856166e+00  1.233000e-04  2.489052e-10  7.467156e-12  boxcar  NIRSpec
4.856413e+00  1.233000e-04  2.493663e-10  7.480988e-12  boxcar  NIRSpec
4.856659e+00  1.233000e-04  2.510127e-10  7.530382e-12  boxcar  NIRSpec
4.856906e+00  1.233000e-04  2.546528e-10  7.639584e-12  boxcar  NIRSpec
4.857152e+00  1.233000e-04  2.588657e-10  7.765972e-12  boxcar  NIRSpec
4.857399e+00  1.233000e-04  2.620955e-10  7.862864e-12  boxcar  NIRSpec
4.857646e+00  1.233000e-04  2.633179e-10  7.899537e-12  boxcar  NIRSpec
4.857892e+00  1.233000e-04  2.630546e-10  7.891639e-12  boxcar  NIRSpec
4.858139e+00  1.233000e-04  2.617363e-10  7.852090e-12  boxcar  NIRSpec
4.858385e+00  1.232750e-04  2.596958e-10  7.790875e-12  boxcar  NIRSpec
4.858632e+00  1.232750e-04  2.572100e-10  7.716300e-12  boxcar  NIRSpec
4.858879e+00  1.233000e-04  2.545065e-10  7.635195e-12  boxcar  NIRSpec
4.859125e+00  1.233000e-04  2.525846e-10  7.577537e-12  boxcar  NIRSpec
4.859372e+00  1.233000e-04  2.525735e-10  7.577206e-12  boxcar  NIRSpec
4.859618e+00  1.233000e-04  2.550062e-10  7.650187e-12  boxcar  NIRSpec
4.859865e+00  1.233000e-04  2.573664e-10  7.720991e-12  boxcar  NIRSpec
4.860112e+00  1.233000e-04  2.568025e-10  7.704075e-12  boxcar  NIRSpec
4.860358e+00  1.233000e-04  2.538098e-10  7.614294e-12  boxcar  NIRSpec
4.860605e+00  1.233000e-04  2.521584e-10  7.564751e-12  boxcar  NIRSpec
4.860851e+00  1.233000e-04  2.555286e-10  7.665857e-12  boxcar  NIRSpec
4.861098e+00  1.233000e-04  2.616564e-10  7.849692e-12  boxcar  NIRSpec
4.861345e+00  1.233000e-04  2.672002e-10  8.016006e-12  boxcar  NIRSpec
4.861591e+00  1.232750e-04  2.693208e-10  8.079625e-12  boxcar  NIRSpec
4.861838e+00  1.232750e-04  2.676244e-10  8.028733e-12  boxcar  NIRSpec
4.862084e+00  1.233000e-04  2.612981e-10  7.838944e-12  boxcar  NIRSpec
4.862331e+00  1.233000e-04  2.517209e-10  7.551628e-12  boxcar  NIRSpec
4.862577e+00  1.233000e-04  2.433715e-10  7.301145e-12  boxcar  NIRSpec
4.862824e+00  1.233000e-04  2.411730e-10  7.235191e-12  boxcar  NIRSpec
4.863071e+00  1.233000e-04  2.434175e-10  7.302524e-12  boxcar  NIRSpec
4.863317e+00  1.233000e-04  2.460724e-10  7.382172e-12  boxcar  NIRSpec
4.863564e+00  1.233000e-04  2.454325e-10  7.362975e-12  boxcar  NIRSpec
4.863810e+00  1.233000e-04  2.432410e-10  7.297231e-12  boxcar  NIRSpec
4.864057e+00  1.233000e-04  2.412611e-10  7.237834e-12  boxcar  NIRSpec
4.864304e+00  1.233000e-04  2.404685e-10  7.214054e-12  boxcar  NIRSpec
4.864550e+00  1.233000e-04  2.397816e-10  7.193448e-12  boxcar  NIRSpec
4.864797e+00  1.233000e-04  2.383110e-10  7.149330e-12  boxcar  NIRSpec
4.865043e+00  1.232750e-04  2.365604e-10  7.096812e-12  boxcar  NIRSpec
4.865290e+00  1.232750e-04  2.357256e-10  7.071768e-12  boxcar  NIRSpec
4.865537e+00  1.233000e-04  2.368603e-10  7.105810e-12  boxcar  NIRSpec
4.865783e+00  1.233000e-04  2.392587e-10  7.177761e-12  boxcar  NIRSpec
4.866030e+00  1.233000e-04  2.420571e-10  7.261712e-12  boxcar  NIRSpec
4.866276e+00  1.233000e-04  2.444880e-10  7.334639e-12  boxcar  NIRSpec
4.866523e+00  1.233000e-04  2.463124e-10  7.389372e-12  boxcar  NIRSpec
4.866770e+00  1.233000e-04  2.473156e-10  7.419468e-12  boxcar  NIRSpec
4.867016e+00  1.233000e-04  2.472102e-10  7.416305e-12  boxcar  NIRSpec
4.867263e+00  1.233000e-04  2.456994e-10  7.370983e-12  boxcar  NIRSpec
4.867509e+00  1.233000e-04  2.424139e-10  7.272418e-12  boxcar  NIRSpec
4.867756e+00  1.233000e-04  2.388869e-10  7.166608e-12  boxcar  NIRSpec
4.868003e+00  1.233000e-04  2.369576e-10  7.108727e-12  boxcar  NIRSpec
4.868249e+00  1.233000e-04  2.380293e-10  7.140879e-12  boxcar  NIRSpec
