# wavelength_um flux_convolved
2.391134548351229e+01 3.660351928409969e+10
2.391254105078646e+01 3.660351927370999e+10
2.391373667783900e+01 3.660351927628891e+10
2.391493236467289e+01 3.660351929183451e+10
2.391612811129113e+01 3.660351929431995e+10
2.391732391769669e+01 3.660351928363845e+10
2.391851978389258e+01 3.660351928614048e+10
2.391971570988177e+01 3.660351927547689e+10
2.392091169566726e+01 3.660351927788678e+10
2.392210774125205e+01 3.660351929315076e+10
2.392330384663911e+01 3.660351929524981e+10
2.392450001183144e+01 3.660351928429461e+10
2.392569623683204e+01 3.660351928651902e+10
2.392689252164388e+01 3.660351927547308e+10
2.392808886626996e+01 3.660351927738805e+10
2.392928527071327e+01 3.660351929226199e+10
2.393048173497681e+01 3.660351929397498e+10
2.393167825906356e+01 3.660351928263769e+10
2.393287484297651e+01 3.660351928415006e+10
2.393407148671866e+01 3.660351929872753e+10
2.393526819029299e+01 3.660351927403396e+10
2.393646495370251e+01 3.660351928819226e+10
2.393766177695020e+01 3.660351928941093e+10
2.393885866003905e+01 3.660351927725735e+10
2.394005560297205e+01 3.660351927838422e+10
2.394125260575219e+01 3.660351929213776e+10
2.394244966838248e+01 3.660351929284568e+10
2.394364679086590e+01 3.660351928007542e+10
2.394484397320545e+01 3.660351928058304e+10
2.394604121540410e+01 3.660351929393209e+10
2.394723851746487e+01 3.660351929380372e+10
2.394843587939075e+01 3.660351928085159e+10
2.394963330118472e+01 3.660351928041450e+10
2.395083078284977e+01 3.660351929314215e+10
2.395202832438892e+01 3.660351929250373e+10
2.395322592580514e+01 3.660351927893557e+10
2.395442358710142e+01 3.660351927788003e+10
2.395562130828078e+01 3.660351928976950e+10
2.395681908934619e+01 3.660351928840422e+10
2.395801693030066e+01 3.660351927378619e+10
2.395921483114718e+01 3.660351929830780e+10
2.396041279188873e+01 3.660351928327293e+10
2.396161081252833e+01 3.660351928118125e+10
2.396280889306896e+01 3.660351929203082e+10
2.396400703351361e+01 3.660351928930411e+10
2.396520523386529e+01 3.660351927365434e+10
2.396640349412698e+01 3.660351929680700e+10
2.396760181430169e+01 3.660351928052371e+10
2.396880019439240e+01 3.660351927707133e+10
2.396999863440212e+01 3.660351928644795e+10
2.397119713433385e+01 3.660351928257802e+10
2.397239569419056e+01 3.660351929142734e+10
2.397359431397527e+01 3.660351928703149e+10
2.397479299369097e+01 3.660351929524518e+10
2.397599173334066e+01 3.660351929064902e+10
2.397719053292732e+01 3.660351929833573e+10
2.397838939245397e+01 3.660351929278004e+10
2.397958831192359e+01 3.660351927420087e+10
2.398078729133919e+01 3.660351929407578e+10
2.398198633070376e+01 3.660351927486407e+10
2.398318543002029e+01 3.660351929442799e+10
2.398438458929179e+01 3.660351927436704e+10
2.398558380852126e+01 3.660351929329482e+10
2.398678308771168e+01 3.660351929887526e+10
2.398798242686607e+01 3.660351929111038e+10
2.398918182598741e+01 3.660351929605625e+10
2.399038128507871e+01 3.660351928765819e+10
2.399158080414297e+01 3.660351929196966e+10
2.399278038318318e+01 3.660351928293860e+10
2.399398002220233e+01 3.660351928661587e+10
2.399517972120344e+01 3.660351927695201e+10
2.399637948018950e+01 3.660351927988688e+10
2.399757929916351e+01 3.660351929563535e+10
2.399877917812847e+01 3.660351929771836e+10
2.399997911708738e+01 3.660351928678819e+10
2.400117911604323e+01 3.660351928834598e+10
2.400237917499903e+01 3.660351927656685e+10
2.400357929395778e+01 3.660351927749125e+10
2.400477947292248e+01 3.660351929090056e+10
2.400597971189613e+01 3.660351929108211e+10
2.400718001088172e+01 3.660351927782121e+10
2.400838036988226e+01 3.660351927715311e+10
2.400958078890076e+01 3.660351928907590e+10
2.401078126794020e+01 3.660351928788206e+10
2.401198180700360e+01 3.660351929895296e+10
2.401318240609395e+01 3.660351929669200e+10
2.401438306521425e+01 3.660351928088456e+10
2.401558378436751e+01 3.660351927799129e+10
2.401678456355673e+01 3.660351928757708e+10
2.401798540278491e+01 3.660351928372552e+10
2.401918630205505e+01 3.660351929246015e+10
2.402038726137015e+01 3.660351928754231e+10
2.402158828073322e+01 3.660351929553432e+10
2.402278936014726e+01 3.660351928987531e+10
2.402399049961526e+01 3.660351929701667e+10
2.402519169914024e+01 3.660351929029193e+10
2.402639295872520e+01 3.660351929647465e+10
2.402759427837314e+01 3.660351928911749e+10
2.402879565808706e+01 3.660351929423360e+10
2.402999709786996e+01 3.660351928581129e+10
2.403119859772486e+01 3.660351929007756e+10
2.403240015765475e+01 3.660351928080685e+10
2.403360177766263e+01 3.660351928411533e+10
2.403480345775151e+01 3.660351927399650e+10
2.403600519792440e+01 3.660351927613104e+10
2.403720699818430e+01 3.660351929094994e+10
2.403840885853420e+01 3.660351929234240e+10
2.403961077897713e+01 3.660351928009403e+10
2.404081275951608e+01 3.660351928042136e+10
2.404201480015405e+01 3.660351929310616e+10
2.404321690089406e+01 3.660351929247558e+10
2.404441906173911e+01 3.660351927809893e+10
2.404562128269219e+01 3.660351927640385e+10
2.404682356375633e+01 3.660351928706396e+10
2.404802590493452e+01 3.660351928419526e+10
2.404922830622976e+01 3.660351929389691e+10
2.405043076764508e+01 3.660351929007120e+10
2.405163328918345e+01 3.660351929838214e+10
2.405283587084791e+01 3.660351929349159e+10
2.405403851264145e+01 3.660351927486092e+10
2.405524121456709e+01 3.660351929467342e+10
2.405644397662782e+01 3.660351927497972e+10
2.405764679882665e+01 3.660351929383358e+10
2.405884968116659e+01 3.660351929883958e+10
2.406005262365065e+01 3.660351929043217e+10
2.406125562628183e+01 3.660351929437321e+10
2.406245868906315e+01 3.660351928479423e+10
2.406366181199760e+01 3.660351928767065e+10
2.406486499508820e+01 3.660351927692043e+10
2.406606823833796e+01 3.660351927851641e+10
2.406727154174987e+01 3.660351929245676e+10
2.406847490532696e+01 3.660351929277139e+10
2.406967832907223e+01 3.660351927957040e+10
2.407088181298868e+01 3.660351927871339e+10
2.407208535707933e+01 3.660351929019853e+10
2.407328896134718e+01 3.660351928827701e+10
2.407449262579525e+01 3.660351929848042e+10
2.407569635042654e+01 3.660351929495454e+10
2.407690013524406e+01 3.660351927813354e+10
2.407810398025082e+01 3.660351929928696e+10
2.407930788544983e+01 3.660351928097156e+10
2.408051185084410e+01 3.660351927510371e+10
2.408171587643665e+01 3.660351928146558e+10
2.408291996223047e+01 3.660351927410265e+10
2.408412410822858e+01 3.660351927896836e+10
2.408532831443399e+01 3.660351929638481e+10
2.408653258084972e+01 3.660351927412868e+10
2.408773690747875e+01 3.660351929004829e+10
2.408894129432413e+01 3.660351929235356e+10
2.409014574138885e+01 3.660351928093856e+10
2.409135024867591e+01 3.660351928185690e+10
2.409255481618835e+01 3.660351929510670e+10
2.409375944392916e+01 3.660351929442130e+10
2.409496413190135e+01 3.660351928034252e+10
2.409616888010795e+01 3.660351927827104e+10
2.409737368855195e+01 3.660351928863681e+10
2.409857855723638e+01 3.660351928528631e+10
2.409978348616424e+01 3.660351929404816e+10
2.410098847533855e+01 3.660351928931112e+10
2.410219352476232e+01 3.660351929657745e+10
2.410339863443856e+01 3.660351929034637e+10
2.410460380437027e+01 3.660351929633341e+10
2.410580903456049e+01 3.660351928828506e+10
2.410701432501222e+01 3.660351929277746e+10
2.410821967572847e+01 3.660351928334389e+10
2.410942508671226e+01 3.660351928634209e+10
2.411063055796659e+01 3.660351927552374e+10
2.411183608949449e+01 3.660351927659669e+10
2.411304168129897e+01 3.660351929009850e+10
2.411424733338303e+01 3.660351929000048e+10
2.411545304574970e+01 3.660351927598115e+10
2.411665881840198e+01 3.660351927406676e+10
2.411786465134291e+01 3.660351928436334e+10
2.411907054457548e+01 3.660351928106316e+10
2.412027649810270e+01 3.660351928975720e+10
2.412148251192761e+01 3.660351928464034e+10
2.412268858605320e+01 3.660351929173234e+10
2.412389472048251e+01 3.660351928512279e+10
2.412510091521853e+01 3.660351929050539e+10
2.412630717026429e+01 3.660351928218800e+10
2.412751348562281e+01 3.660351928586174e+10
2.412871986129709e+01 3.660351927605260e+10
2.412992629729015e+01 3.660351927812576e+10
2.413113279360502e+01 3.660351929229501e+10
2.413233935024470e+01 3.660351929265900e+10
2.413354596721221e+01 3.660351927943538e+10
2.413475264451057e+01 3.660351927798426e+10
2.413595938214279e+01 3.660351928873491e+10
2.413716618011190e+01 3.660351928579118e+10
2.413837303842091e+01 3.660351929461715e+10
2.413957995707283e+01 3.660351929007354e+10
2.414078693607068e+01 3.660351929719088e+10
2.414199397541748e+01 3.660351929061694e+10
2.414320107511625e+01 3.660351929613390e+10
2.414440823517001e+01 3.660351928774566e+10
2.414561545558177e+01 3.660351929155501e+10
2.414682273635455e+01 3.660351928113759e+10
2.414803007749137e+01 3.660351928313216e+10
2.414923747899524e+01 3.660351929710604e+10
2.415044494086919e+01 3.660351929717736e+10
2.415165246311624e+01 3.660351928324051e+10
2.415286004573939e+01 3.660351928149815e+10
2.415406768874168e+01 3.660351929162540e+10
2.415527539212612e+01 3.660351928796092e+10
2.415648315589572e+01 3.660351929638040e+10
2.415769098005352e+01 3.660351929068672e+10
2.415889886460252e+01 3.660351929718365e+10
2.416010680954574e+01 3.660351928967667e+10
2.416131481488623e+01 3.660351929414397e+10
2.416252288062697e+01 3.660351928471661e+10
2.416373100677100e+01 3.660351928726251e+10
2.416493919332134e+01 3.660351927591534e+10
2.416614744028101e+01 3.660351927654043e+10
2.416735574765302e+01 3.660351928913600e+10
2.416856411544040e+01 3.660351928773195e+10
2.416977254364617e+01 3.660351929829738e+10
2.417098103227336e+01 3.660351929497240e+10
2.417218958132498e+01 3.660351927765148e+10
2.417339819080404e+01 3.660351929826295e+10
2.417460686071357e+01 3.660351927902328e+10
2.417581559105661e+01 3.660351929728205e+10
2.417702438183617e+01 3.660351927612421e+10
2.417823323305526e+01 3.660351929246127e+10
2.417944214471691e+01 3.660351929501977e+10
2.418065111682415e+01 3.660351928337151e+10
2.418186014937999e+01 3.660351928390290e+10
2.418306924238746e+01 3.660351929618189e+10
2.418427839584957e+01 3.660351929457793e+10
2.418548760976936e+01 3.660351927887802e+10
2.418669688414986e+01 3.660351927503312e+10
2.418790621899406e+01 3.660351928314896e+10
2.418911561430501e+01 3.660351927727753e+10
2.419032507008572e+01 3.660351928325834e+10
2.419153458633923e+01 3.660351927514597e+10
2.419274416306855e+01 3.660351927888487e+10
2.419395380027670e+01 3.660351929447327e+10
2.419516349796671e+01 3.660351929607715e+10
2.419637325614161e+01 3.660351928380608e+10
2.419758307480442e+01 3.660351928327686e+10
2.419879295395816e+01 3.660351929438023e+10
2.420000289360586e+01 3.660351929171725e+10
2.420121289375054e+01 3.660351927475267e+10
2.420242295439523e+01 3.660351929578241e+10
2.420363307554295e+01 3.660351927668637e+10
2.420484325719672e+01 3.660351929536617e+10
2.420605349935958e+01 3.660351927392443e+10
2.420726380203455e+01 3.660351929025499e+10
2.420847416522465e+01 3.660351929271606e+10
2.420968458893291e+01 3.660351928077258e+10
2.421089507316236e+01 3.660351928077930e+10
2.421210561791602e+01 3.660351929251959e+10
2.421331622319692e+01 3.660351929028622e+10
2.421452688900807e+01 3.660351927397386e+10
2.421573761535252e+01 3.660351929499045e+10
2.421694840223329e+01 3.660351927633292e+10
2.421815924965340e+01 3.660351929510823e+10
2.421937015761589e+01 3.660351927410623e+10
2.422058112612377e+01 3.660351929064094e+10
2.422179215518008e+01 3.660351929299163e+10
2.422300324478783e+01 3.660351928126782e+10
2.422421439495007e+01 3.660351928127289e+10
2.422542560566982e+01 3.660351929289771e+10
2.422663687695011e+01 3.660351929066391e+10
2.422784820879395e+01 3.660351927403683e+10
2.422905960120439e+01 3.660351929493288e+10
2.423027105418445e+01 3.660351927606931e+10
2.423148256773716e+01 3.660351929472534e+10
2.423269414186554e+01 3.660351929909621e+10
2.423390577657264e+01 3.660351928929137e+10
2.423511747186146e+01 3.660351929110262e+10
2.423632922773506e+01 3.660351927906178e+10
2.423754104419644e+01 3.660351927852877e+10
2.423875292124865e+01 3.660351928950189e+10
2.423996485889472e+01 3.660351928640948e+10
2.424117685713767e+01 3.660351929503689e+10
2.424238891598052e+01 3.660351928960040e+10
2.424360103542632e+01 3.660351929545367e+10
2.424481321547809e+01 3.660351928745928e+10
2.424602545613887e+01 3.660351929096831e+10
2.424723775741167e+01 3.660351928020225e+10
2.424845011929954e+01 3.660351928115324e+10
2.424966254180551e+01 3.660351929381954e+10
2.425087502493259e+01 3.660351929221198e+10
2.425208756868384e+01 3.660351927611819e+10
2.425330017306228e+01 3.660351929772447e+10
2.425451283807093e+01 3.660351927928909e+10
2.425572556371284e+01 3.660351929812132e+10
2.425693834999102e+01 3.660351927713062e+10
2.425815119690852e+01 3.660351929340405e+10
2.425936410446837e+01 3.660351929540825e+10
2.426057707267359e+01 3.660351928314536e+10
2.426179010152723e+01 3.660351928280765e+10
2.426300319103230e+01 3.660351929353574e+10
2.426421634119185e+01 3.660351929021239e+10
2.426542955200891e+01 3.660351929859716e+10
2.426664282348651e+01 3.660351929228905e+10
2.426785615562769e+01 3.660351929811688e+10
2.426906954843547e+01 3.660351928925355e+10
2.427028300191289e+01 3.660351929209655e+10
2.427149651606299e+01 3.660351928046448e+10
2.427271009088879e+01 3.660351928075215e+10
2.427392372639333e+01 3.660351929210059e+10
2.427513742257965e+01 3.660351928940385e+10
2.427635117945078e+01 3.660351929819562e+10
2.427756499700975e+01 3.660351929262247e+10
2.427877887525960e+01 3.660351929864410e+10
2.427999281420337e+01 3.660351929030253e+10
2.428120681384408e+01 3.660351929344774e+10
2.428242087418477e+01 3.660351928244568e+10
2.428363499522848e+01 3.660351928260821e+10
2.428484917697824e+01 3.660351929446914e+10
2.428606341943709e+01 3.660351929196988e+10
2.428727772260806e+01 3.660351927511256e+10
2.428849208649419e+01 3.660351929557952e+10
2.428970651109851e+01 3.660351927584878e+10
2.429092099642407e+01 3.660351929311764e+10
2.429213554247389e+01 3.660351929635056e+10
2.429335014925102e+01 3.660351928533550e+10
2.429456481675848e+01 3.660351928537295e+10
2.429577954499932e+01 3.660351929710355e+10
2.429699433397657e+01 3.660351929458749e+10
2.429820918369327e+01 3.660351927739870e+10
2.429942409415245e+01 3.660351929751743e+10
2.430063906535716e+01 3.660351927756361e+10
2.430185409731043e+01 3.660351929469980e+10
2.430306919001529e+01 3.660351929748531e+10
2.430428434347479e+01 3.660351928581527e+10
2.430549955769197e+01 3.660351928583488e+10
2.430671483266985e+01 3.660351929690038e+10
2.430793016841148e+01 3.660351929351167e+10
2.430914556491990e+01 3.660351927609890e+10
2.431036102219815e+01 3.660351929554893e+10
2.431157654024926e+01 3.660351927494450e+10
2.431279211907627e+01 3.660351929119951e+10
2.431400775868223e+01 3.660351929343129e+10
2.431522345907016e+01 3.660351928110712e+10
2.431643922024311e+01 3.660351927993262e+10
2.431765504220413e+01 3.660351929012000e+10
2.431887092495624e+01 3.660351928628757e+10
2.432008686850248e+01 3.660351929328144e+10
2.432130287284591e+01 3.660351928604334e+10
2.432251893798955e+01 3.660351929027241e+10
2.432373506393645e+01 3.660351927962962e+10
2.432495125068965e+01 3.660351928077397e+10
2.432616749825218e+01 3.660351929295525e+10
2.432738380662710e+01 3.660351929069377e+10
2.432860017581743e+01 3.660351927399171e+10
2.432981660582622e+01 3.660351929433669e+10
2.433103309665651e+01 3.660351927465917e+10
2.433224964831134e+01 3.660351929170462e+10
2.433346626079376e+01 3.660351929431043e+10
2.433468293410680e+01 3.660351928247878e+10
2.433589966825350e+01 3.660351928200158e+10
2.433711646323691e+01 3.660351929255650e+10
2.433833331906008e+01 3.660351928888905e+10
2.433955023572603e+01 3.660351929625294e+10
2.434076721323781e+01 3.660351928939622e+10
2.434198425159848e+01 3.660351929335635e+10
2.434320135081105e+01 3.660351928320447e+10
2.434441851087859e+01 3.660351928397553e+10
2.434563573180414e+01 3.660351929609523e+10
2.434685301359073e+01 3.660351929367691e+10
2.434807035624141e+01 3.660351927661591e+10
2.434928775975923e+01 3.660351929667920e+10
2.435050522414722e+01 3.660351927664520e+10
2.435172274940842e+01 3.660351929309122e+10
2.435294033554590e+01 3.660351929532283e+10
2.435415798256267e+01 3.660351928280817e+10
2.435537569046180e+01 3.660351928163893e+10
2.435659345924632e+01 3.660351929159986e+10
2.435781128891929e+01 3.660351928681596e+10
2.435902917948373e+01 3.660351929348177e+10
2.436024713094270e+01 3.660351928551134e+10
2.436146514329925e+01 3.660351928834924e+10
2.436268321655642e+01 3.660351927719326e+10
2.436390135071724e+01 3.660351927684485e+10
2.436511954578478e+01 3.660351928751588e+10
2.436633780176207e+01 3.660351928376739e+10
2.436755611865216e+01 3.660351929125104e+10
2.436877449645809e+01 3.660351928389001e+10
2.436999293518291e+01 3.660351928797382e+10
2.437121143482967e+01 3.660351927721478e+10
2.437242999540141e+01 3.660351927747291e+10
2.437364861690119e+01 3.660351928895998e+10
2.437486729933203e+01 3.660351928592578e+10
2.437608604269700e+01 3.660351929390633e+10
2.437730484699913e+01 3.660351928726074e+10
2.437852371224148e+01 3.660351929162916e+10
2.437974263842709e+01 3.660351928158662e+10
2.438096162555901e+01 3.660351928245064e+10
2.438218067364029e+01 3.660351929421959e+10
2.438339978267398e+01 3.660351929157901e+10
2.438461895266311e+01 3.660351927442439e+10
2.438583818361074e+01 3.660351929380514e+10
2.438705747551992e+01 3.660351929845780e+10
2.438827682839369e+01 3.660351928849122e+10
2.438949624223511e+01 3.660351928974731e+10
2.439071571704723e+01 3.660351927617269e+10
2.439193525283308e+01 3.660351927381998e+10
2.439315484959572e+01 3.660351928215437e+10
2.439437450733820e+01 3.660351927619267e+10
2.439559422606357e+01 3.660351928091734e+10
2.439681400577487e+01 3.660351929675325e+10
2.439803384647515e+01 3.660351929808125e+10
2.439925374816748e+01 3.660351928447713e+10
2.440047371085489e+01 3.660351928187782e+10
2.440169373454043e+01 3.660351929038822e+10
2.440291381922716e+01 3.660351928418120e+10
2.440413396491812e+01 3.660351928887000e+10
2.440535417161637e+01 3.660351927894980e+10
2.440657443932495e+01 3.660351927992470e+10
2.440779476804691e+01 3.660351929168652e+10
2.440901515778532e+01 3.660351928905392e+10
2.441023560854320e+01 3.660351929720753e+10
2.441145612032363e+01 3.660351929075543e+10
2.441267669312964e+01 3.660351929508883e+10
2.441389732696430e+01 3.660351928460530e+10
2.441511802183065e+01 3.660351928533272e+10
2.441633877773174e+01 3.660351929673677e+10
2.441755959467063e+01 3.660351929343193e+10
2.441878047265036e+01 3.660351927542039e+10
2.442000141167400e+01 3.660351929410622e+10
2.442122241174458e+01 3.660351929787163e+10
2.442244347286517e+01 3.660351928682534e+10
2.442366459503881e+01 3.660351928677315e+10
2.442488577826856e+01 3.660351929771339e+10
2.442610702255747e+01 3.660351929363050e+10
2.442732832790860e+01 3.660351927484614e+10
2.442854969432500e+01 3.660351929274638e+10
2.442977112180972e+01 3.660351929573148e+10
2.443099261036581e+01 3.660351928391017e+10
2.443221415999633e+01 3.660351928307917e+10
2.443343577070433e+01 3.660351929291750e+10
2.443465744249286e+01 3.660351928805739e+10
2.443587917536499e+01 3.660351929386594e+10
2.443710096932376e+01 3.660351928519078e+10
2.443832282437223e+01 3.660351928718360e+10
2.443954474051344e+01 3.660351927426884e+10
2.444076671775047e+01 3.660351929801977e+10
2.444198875608636e+01 3.660351928107822e+10
2.444321085552416e+01 3.660351927512257e+10
2.444443301606694e+01 3.660351927972555e+10
2.444565523771774e+01 3.660351929541757e+10
2.444687752047962e+01 3.660351929620512e+10
2.444809986435565e+01 3.660351928198405e+10
2.444932226934887e+01 3.660351927874586e+10
2.445054473546234e+01 3.660351928606340e+10
2.445176726269911e+01 3.660351927879939e+10
2.445298985106224e+01 3.660351928209046e+10
2.445421250055480e+01 3.660351929614774e+10
2.445543521117982e+01 3.660351929551864e+10
2.445665798294038e+01 3.660351927988631e+10
2.445788081583953e+01 3.660351927491413e+10
2.445910370988032e+01 3.660351928091950e+10
2.446032666506581e+01 3.660351929747546e+10
2.446154968139907e+01 3.660351927369118e+10
2.446277275888314e+01 3.660351928600909e+10
2.446399589752108e+01 3.660351928364592e+10
2.446521909731596e+01 3.660351929193837e+10
2.446644235827082e+01 3.660351928523270e+10
2.446766568038873e+01 3.660351928939463e+10
2.446888906367275e+01 3.660351927856035e+10
2.447011250812594e+01 3.660351927848670e+10
2.447133601375134e+01 3.660351928895950e+10
2.447255958055203e+01 3.660351928475654e+10
2.447378320853105e+01 3.660351929088684e+10
2.447500689769148e+01 3.660351928223702e+10
2.447623064803637e+01 3.660351928434493e+10
2.447745445956877e+01 3.660351929699642e+10
2.447867833229175e+01 3.660351929497562e+10
2.447990226620836e+01 3.660351927785973e+10
2.448112626132167e+01 3.660351929671204e+10
2.448235031763474e+01 3.660351927536441e+10
2.448357443515062e+01 3.660351929030049e+10
2.448479861387238e+01 3.660351928993036e+10
2.448602285380308e+01 3.660351927489363e+10
2.448724715494577e+01 3.660351929602834e+10
2.448847151730351e+01 3.660351927644186e+10
2.448969594087938e+01 3.660351929312985e+10
2.449092042567642e+01 3.660351929494009e+10
2.449214497169771e+01 3.660351928166240e+10
2.449336957894629e+01 3.660351927913537e+10
2.449459424742524e+01 3.660351928703883e+10
2.449581897713761e+01 3.660351927996219e+10
2.449704376808646e+01 3.660351928352781e+10
2.449826862027487e+01 3.660351929752174e+10
2.449949353370588e+01 3.660351929685571e+10
2.450071850838257e+01 3.660351928089498e+10
2.450194354430799e+01 3.660351927546910e+10
2.450316864148520e+01 3.660351928089494e+10
2.450439379991727e+01 3.660351929653403e+10
2.450561901960727e+01 3.660351929730437e+10
2.450684430055825e+01 3.660351928310208e+10
2.450806964277328e+01 3.660351927932571e+10
2.450929504625542e+01 3.660351928597371e+10
2.451052051100773e+01 3.660351927796906e+10
2.451174603703328e+01 3.660351928017595e+10
2.451297162433514e+01 3.660351929301723e+10
2.451419727291635e+01 3.660351929078307e+10
2.451542298278000e+01 3.660351929897052e+10
2.451664875392913e+01 3.660351929219057e+10
2.451787458636683e+01 3.660351929583163e+10
2.451910048009615e+01 3.660351928461333e+10
2.452032643512015e+01 3.660351928360330e+10
2.452155245144191e+01 3.660351929322428e+10
2.452277852906448e+01 3.660351928777541e+10
2.452400466799093e+01 3.660351929274481e+10
2.452523086822433e+01 3.660351928264633e+10
2.452645712976775e+01 3.660351928296555e+10
2.452768345262423e+01 3.660351929380695e+10
2.452890983679686e+01 3.660351928968817e+10
2.453013628228871e+01 3.660351929566685e+10
2.453136278910282e+01 3.660351928679335e+10
2.453258935724228e+01 3.660351928833482e+10
2.453381598671013e+01 3.660351927481404e+10
2.453504267750947e+01 3.660351929697004e+10
2.453626942964335e+01 3.660351927869608e+10
2.453749624311483e+01 3.660351929651981e+10
2.453872311792698e+01 3.660351929885870e+10
2.453995005408288e+01 3.660351928635096e+10
2.454117705158559e+01 3.660351928404296e+10
2.454240411043817e+01 3.660351929246304e+10
2.454363123064369e+01 3.660351928529634e+10
2.454485841220522e+01 3.660351928885713e+10
2.454608565512583e+01 3.660351927704510e+10
2.454731295940859e+01 3.660351927574805e+10
2.454854032505656e+01 3.660351928475249e+10
2.454976775207281e+01 3.660351927870372e+10
2.455099524046041e+01 3.660351928284995e+10
2.455222279022244e+01 3.660351929740151e+10
2.455345040136195e+01 3.660351929668970e+10
2.455467807388202e+01 3.660351928103458e+10
2.455590580778572e+01 3.660351927557337e+10
2.455713360307611e+01 3.660351928051639e+10
2.455836145975626e+01 3.660351929575617e+10
2.455958937782924e+01 3.660351929584222e+10
2.456081735729813e+01 3.660351928045911e+10
2.456204539816600e+01 3.660351927579681e+10
2.456327350043591e+01 3.660351928121841e+10
2.456450166411093e+01 3.660351929682825e+10
2.456572988919414e+01 3.660351929739400e+10
2.456695817568860e+01 3.660351928291788e+10
2.456818652359738e+01 3.660351927841876e+10
2.456941493292356e+01 3.660351928431857e+10
2.457064340367021e+01 3.660351927496654e+10
2.457187193584040e+01 3.660351927611872e+10
2.457310052943718e+01 3.660351928713850e+10
2.457432918446366e+01 3.660351928311989e+10
2.457555790092288e+01 3.660351928928590e+10
2.457678667881793e+01 3.660351928041551e+10
2.457801551815187e+01 3.660351928162338e+10
2.457924441892778e+01 3.660351929301382e+10
2.458047338114872e+01 3.660351928926378e+10
2.458170240481778e+01 3.660351929569578e+10
2.458293148993802e+01 3.660351928698932e+10
2.458416063651251e+01 3.660351928825278e+10
2.458538984454434e+01 3.660351927437982e+10
2.458661911403657e+01 3.660351929632040e+10
2.458784844499227e+01 3.660351927738697e+10
2.458907783741452e+01 3.660351929405247e+10
2.459030729130639e+01 3.660351929547725e+10
2.459153680667096e+01 3.660351928166360e+10
2.459276638351129e+01 3.660351927802841e+10
2.459399602183047e+01 3.660351928457018e+10
2.459522572163156e+01 3.660351927587527e+10
2.459645548291764e+01 3.660351927725106e+10
2.459768530569179e+01 3.660351928869603e+10
2.459891518995707e+01 3.660351928501186e+10
2.460014513571657e+01 3.660351929139637e+10
2.460137514297335e+01 3.660351928254805e+10
2.460260521173050e+01 3.660351928376791e+10
2.460383534199109e+01 3.660351929505445e+10
2.460506553375819e+01 3.660351929110995e+10
2.460629578703488e+01 3.660351929733733e+10
2.460752610182423e+01 3.660351928801862e+10
2.460875647812932e+01 3.660351928897701e+10
2.460998691595323e+01 3.660351927470843e+10
2.461121741529902e+01 3.660351929579494e+10
2.461244797616979e+01 3.660351927615404e+10
2.461367859856860e+01 3.660351929197089e+10
2.461490928249853e+01 3.660351929266800e+10
2.461614002796265e+01 3.660351927782500e+10
2.461737083496405e+01 3.660351929843398e+10
2.461860170350580e+01 3.660351927832575e+10
2.461983263359097e+01 3.660351929366647e+10
2.462106362522265e+01 3.660351929368001e+10
2.462229467840391e+01 3.660351927836866e+10
2.462352579313783e+01 3.660351929850045e+10
2.462475696942749e+01 3.660351927792529e+10
2.462598820727596e+01 3.660351929257901e+10
2.462721950668632e+01 3.660351929201505e+10
2.462845086766166e+01 3.660351927591890e+10
2.462968229020504e+01 3.660351929546830e+10
2.463091377431955e+01 3.660351927410979e+10
2.463214532000827e+01 3.660351928807703e+10
2.463337692727427e+01 3.660351928672488e+10
2.463460859612063e+01 3.660351929542709e+10
2.463584032655044e+01 3.660351928860083e+10
2.463707211856677e+01 3.660351929182846e+10
2.463830397217269e+01 3.660351927974084e+10
2.463953588737130e+01 3.660351927749553e+10
2.464076786416567e+01 3.660351928509105e+10
2.464199990255888e+01 3.660351927758427e+10
2.464323200255400e+01 3.660351927981232e+10
2.464446416415413e+01 3.660351929198480e+10
2.464569638736234e+01 3.660351928895127e+10
2.464692867218171e+01 3.660351929565066e+10
2.464816101861532e+01 3.660351928704057e+10
2.464939342666625e+01 3.660351928826852e+10
2.465062589633758e+01 3.660351927397803e+10
2.465185842763240e+01 3.660351929508987e+10
2.465309102055378e+01 3.660351927543591e+10
2.465432367510481e+01 3.660351929097028e+10
2.465555639128856e+01 3.660351929109340e+10
2.465678916910813e+01 3.660351927559660e+10
2.465802200856658e+01 3.660351929570434e+10
2.465925490966701e+01 3.660351927463470e+10
2.466048787241249e+01 3.660351928906112e+10
2.466172089680611e+01 3.660351928765840e+10
2.466295398285095e+01 3.660351929650941e+10
2.466418713055009e+01 3.660351928974432e+10
2.466542033990662e+01 3.660351929281066e+10
2.466665361092361e+01 3.660351928036849e+10
2.466788694360417e+01 3.660351927765192e+10
2.466912033795134e+01 3.660351928518664e+10
2.467035379396824e+01 3.660351927700386e+10
2.467158731165794e+01 3.660351927854479e+10
2.467282089102352e+01 3.660351929001881e+10
2.467405453206807e+01 3.660351928588271e+10
2.467528823479467e+01 3.660351929167926e+10
2.467652199920641e+01 3.660351928197323e+10
2.467775582530638e+01 3.660351928209402e+10
2.467898971309764e+01 3.660351929182938e+10
2.468022366258329e+01 3.660351928627485e+10
2.468145767376642e+01 3.660351929033450e+10
